rep	L	N	Va	genlen	Nest	va0_est	emp_va	Ne_est
24	500	1000	0.005	0.5	777.7248156043345	-0.005800436841352471	0.005163538042136704	880.63889960752
24	500	1000	0.005	0.5	1070.6462759561005	0.011394211442538021	0.005163538042136704	880.63889960752
24	500	1000	0.005	0.5	886.9922623555045	0.0016342272483273461	0.005163538042136704	880.63889960752
24	500	1000	0.005	0.5	807.4530519939016	-0.004165601066133645	0.005163538042136704	880.63889960752
25	500	1000	0.005	0.5	582.032035943243	-0.016938429058196106	0.004867248833777337	880.63889960752
25	500	1000	0.005	0.5	875.5547280230289	-0.0027182586667153026	0.004867248833777337	880.63889960752
25	500	1000	0.005	0.5	787.2385893444426	-0.011529445286860318	0.004867248833777337	880.63889960752
25	500	1000	0.005	0.5	488.6807716825446	-0.0367525285413704	0.004867248833777337	880.63889960752
26	500	1000	0.005	0.5	494.8639515628162	-0.02237741080340462	0.006288471426549694	880.63889960752
26	500	1000	0.005	0.5	1781.9629388485728	0.024335261515513577	0.006288471426549694	880.63889960752
26	500	1000	0.005	0.5	13493.012945422523	0.035754968194117547	0.006288471426549694	880.63889960752
26	500	1000	0.005	0.5	1387.6628794437308	0.021647743591615247	0.006288471426549694	880.63889960752
27	500	1000	0.005	0.5	2476.204589629024	0.018180731856872724	0.004287710463246397	880.63889960752
27	500	1000	0.005	0.5	1203.5296031589776	0.005741649585951177	0.004287710463246397	880.63889960752
27	500	1000	0.005	0.5	1351.8699423231033	0.006800998925687109	0.004287710463246397	880.63889960752
27	500	1000	0.005	0.5	1452.4860119527339	0.015348566695290946	0.004287710463246397	880.63889960752
28	500	1000	0.005	0.5	619.5634578353363	-0.0049069250657760915	0.005246441320129191	880.63889960752
28	500	1000	0.005	0.5	3623.0612379093013	0.021356658405518772	0.005246441320129191	880.63889960752
28	500	1000	0.005	0.5	5118.591727879565	0.025990124508065614	0.005246441320129191	880.63889960752
28	500	1000	0.005	0.5	649.1412695057797	0.0025319242958126028	0.005246441320129191	880.63889960752
29	500	1000	0.005	0.5	1452.2673978740304	0.008700986382631476	0.005670865185026662	880.63889960752
29	500	1000	0.005	0.5	714.5280361226093	-0.0023330306842681624	0.005670865185026662	880.63889960752
29	500	1000	0.005	0.5	637.1392112394175	-0.016764762744960592	0.005670865185026662	880.63889960752
29	500	1000	0.005	0.5	721.8994573801	-0.009342003524325019	0.005670865185026662	880.63889960752
30	500	1000	0.005	0.5	511.86992644512753	-0.02273763916649234	0.004494297831511189	880.63889960752
30	500	1000	0.005	0.5	1199.2923541214275	0.004759899753664356	0.004494297831511189	880.63889960752
30	500	1000	0.005	0.5	1248.4353979937223	0.0037531576734298223	0.004494297831511189	880.63889960752
30	500	1000	0.005	0.5	763.8490231907837	-0.012130748611110785	0.004494297831511189	880.63889960752
1	500	1000	0.005	1.5	1636.2249682441775	0.0604401057239531	0.0047840353767100415	938.7354230443642
1	500	1000	0.005	1.5	12250.711646449116	0.0959499034450504	0.0047840353767100415	938.7354230443642
1	500	1000	0.005	1.5	6014.836416952893	0.07491349332254979	0.0047840353767100415	938.7354230443642
1	500	1000	0.005	1.5	710.5525784739209	-0.020306833018995232	0.0047840353767100415	938.7354230443642
2	500	1000	0.005	1.5	1688.6913043019847	0.04200041148407198	0.00508103450138948	938.7354230443642
2	500	1000	0.005	1.5	1877.3702517899499	0.03620146898233788	0.00508103450138948	938.7354230443642
2	500	1000	0.005	1.5	2364.0033643163442	0.031022594170872445	0.00508103450138948	938.7354230443642
2	500	1000	0.005	1.5	4321.148261679436	0.08171939098539996	0.00508103450138948	938.7354230443642
3	500	1000	0.005	1.5	544.7168687994473	-0.05803276183117084	0.005757892150149104	938.7354230443642
3	500	1000	0.005	1.5	624.4259740077334	-0.03016455440748071	0.005757892150149104	938.7354230443642
3	500	1000	0.005	1.5	936.36650364940715	-0.007428526034909077	0.005757892150149104	938.7354230443642
3	500	1000	0.005	1.5	1151.0876851624728	0.00781407971913442	0.005757892150149104	938.7354230443642
4	500	1000	0.005	1.5	1179.73741220948	0.030659236823380738	0.005516023528919808	938.7354230443642
4	500	1000	0.005	1.5	1249.7835572024533	0.02100026377174093	0.005516023528919808	938.7354230443642
4	500	1000	0.005	1.5	438.1663827189116	-0.10061021982552312	0.005516023528919808	938.7354230443642
4	500	1000	0.005	1.5	989.0183415946732	-6.95703330523179e-4	0.005516023528919808	938.7354230443642
5	500	1000	0.005	1.5	2514.5706948108673	0.06311878351734003	0.00509010361688796	938.7354230443642
5	500	1000	0.005	1.5	794.3398744594292	-0.011963971051912463	0.00509010361688796	938.7354230443642
5	500	1000	0.005	1.5	877.2454892835041	-0.002751917309215525	0.00509010361688796	938.7354230443642
5	500	1000	0.005	1.5	916.711572471177	-0.006595191211918327	0.00509010361688796	938.7354230443642
6	500	1000	0.005	1.5	987.8973240427379	0.023208153447449503	0.005546733385765142	938.7354230443642
6	500	1000	0.005	1.5	908.8131931653645	-0.021936549624415252	0.005546733385765142	938.7354230443642
6	500	1000	0.005	1.5	1054.6377377585823	0.012468312276213528	0.005546733385765142	938.7354230443642
6	500	1000	0.005	1.5	2571.114246805534	0.050127406433372906	0.005546733385765142	938.7354230443642
7	500	1000	0.005	1.5	691.1003707187496	-0.027684053360940625	0.004407308523389121	938.7354230443642
7	500	1000	0.005	1.5	2324.202881949976	0.051654104805745144	0.004407308523389121	938.7354230443642
7	500	1000	0.005	1.5	1227.8874322471513	0.02514304006962616	0.004407308523389121	938.7354230443642
7	500	1000	0.005	1.5	1438.2640468281547	0.02864603766595738	0.004407308523389121	938.7354230443642
8	500	1000	0.005	1.5	896.0526317492101	-0.007351492926316206	0.004491097968836032	938.7354230443642
8	500	1000	0.005	1.5	856.2322659762937	-0.0036371276136059794	0.004491097968836032	938.7354230443642
8	500	1000	0.005	1.5	1672.8005196626073	0.055738596757572555	0.004491097968836032	938.7354230443642
8	500	1000	0.005	1.5	869.8191782070319	-0.008668043819028531	0.004491097968836032	938.7354230443642
9	500	1000	0.005	1.5	2426.979537385678	0.04832949611620611	0.0052478153913275765	938.7354230443642
9	500	1000	0.005	1.5	545.9453369176914	-0.07543065711985107	0.0052478153913275765	938.7354230443642
9	500	1000	0.005	1.5	986.3318015691835	0.01662997250302625	0.0052478153913275765	938.7354230443642
9	500	1000	0.005	1.5	1212.9967422995453	0.016032241843980607	0.0052478153913275765	938.7354230443642
10	500	1000	0.005	1.5	1498.5918167050547	0.028807903213279442	0.004997444146866279	938.7354230443642
10	500	1000	0.005	1.5	602.0804179174067	-0.049402769868618954	0.004997444146866279	938.7354230443642
10	500	1000	0.005	1.5	716.9262677622353	-0.024547655693255184	0.004997444146866279	938.7354230443642
10	500	1000	0.005	1.5	878.1177341797589	-0.021003782143104287	0.004997444146866279	938.7354230443642
11	500	1000	0.005	1.5	984.7208190632145	-0.008783551336715224	0.004988111023049967	938.7354230443642
11	500	1000	0.005	1.5	527.8085909075603	-0.03696247849033511	0.004988111023049967	938.7354230443642
11	500	1000	0.005	1.5	997.9817509352662	0.00932474167446461	0.004988111023049967	938.7354230443642
11	500	1000	0.005	1.5	992.4720892754564	0.013313071950074761	0.004988111023049967	938.7354230443642
12	500	1000	0.005	1.5	939.1332214130265	-4.577773944910805e-5	0.005296902764848327	938.7354230443642
12	500	1000	0.005	1.5	1626.9751018236163	0.023524682243529993	0.005296902764848327	938.7354230443642
12	500	1000	0.005	1.5	2188.955213818434	0.04713718667087635	0.005296902764848327	938.7354230443642
12	500	1000	0.005	1.5	864.4586952099816	-0.01828625383558785	0.005296902764848327	938.7354230443642
13	500	1000	0.005	1.5	946.4077493030153	0.009432486865266146	0.0053454209446221375	938.7354230443642
13	500	1000	0.005	1.5	751.2911320695674	-0.03187803783133108	0.0053454209446221375	938.7354230443642
13	500	1000	0.005	1.5	1212.3327097779786	0.013756985405265668	0.0053454209446221375	938.7354230443642
13	500	1000	0.005	1.5	690.0120357537553	-0.026549120418816654	0.0053454209446221375	938.7354230443642
14	500	1000	0.005	1.5	1176.3252686000696	0.026028896869438562	0.006476970009096275	938.7354230443642
14	500	1000	0.005	1.5	1087.2886272371331	1.2588325075326697e-4	0.006476970009096275	938.7354230443642
14	500	1000	0.005	1.5	3016.835687082657	0.06496788457860918	0.006476970009096275	938.7354230443642
14	500	1000	0.005	1.5	931.8394172909606	-0.007589762199311181	0.006476970009096275	938.7354230443642
15	500	1000	0.005	1.5	1183.3769068581112	0.00617654206855261	0.00492661591349551	938.7354230443642
15	500	1000	0.005	1.5	844.3957256125886	-0.009211127680531714	0.00492661591349551	938.7354230443642
15	500	1000	0.005	1.5	1266.3754464014366	0.014424223296813954	0.00492661591349551	938.7354230443642
15	500	1000	0.005	1.5	562.4932395710906	-0.07873670681315688	0.00492661591349551	938.7354230443642
16	500	1000	0.005	1.5	4653.868026539266	0.05937115551792972	0.0055896541798857126	938.7354230443642
16	500	1000	0.005	1.5	1495.4782940219925	0.028814488179918604	0.0055896541798857126	938.7354230443642
16	500	1000	0.005	1.5	609.5723761747784	-0.05741900305940739	0.0055896541798857126	938.7354230443642
16	500	1000	0.005	1.5	704.2742846235084	-0.026139770630451697	0.0055896541798857126	938.7354230443642
17	500	1000	0.005	1.5	5393.714825381146	0.06730765839761339	0.004769288240459696	938.7354230443642
17	500	1000	0.005	1.5	2700.1693104642272	0.05657362051501675	0.004769288240459696	938.7354230443642
17	500	1000	0.005	1.5	1250.1369535443748	0.0016382558473850139	0.004769288240459696	938.7354230443642
17	500	1000	0.005	1.5	2778.201684197887	0.06081567511119621	0.004769288240459696	938.7354230443642
18	500	1000	0.005	1.5	904.0138335937195	-0.011124664993874243	0.004832101754342423	938.7354230443642
18	500	1000	0.005	1.5	724.0086336631667	-0.047597398567972626	0.004832101754342423	938.7354230443642
18	500	1000	0.005	1.5	836.9348999671497	-0.009485385283097282	0.004832101754342423	938.7354230443642
18	500	1000	0.005	1.5	1033.5192162846554	0.010290143274578679	0.004832101754342423	938.7354230443642
19	500	1000	0.005	1.5	851.2635652916756	-0.003995790328833321	0.005146486543052676	938.7354230443642
19	500	1000	0.005	1.5	1047.5707784589422	0.034908411517893444	0.005146486543052676	938.7354230443642
19	500	1000	0.005	1.5	608.6650954388456	-0.05390949789871932	0.005146486543052676	938.7354230443642
19	500	1000	0.005	1.5	618.8835902773357	-0.045615609337632174	0.005146486543052676	938.7354230443642
20	500	1000	0.005	1.5	2094.7078707976393	0.04282116685768548	0.0048084085427491634	938.7354230443642
20	500	1000	0.005	1.5	964.2011035016533	0.006956451744543032	0.0048084085427491634	938.7354230443642
20	500	1000	0.005	1.5	1395.778791654856	0.040815284579407266	0.0048084085427491634	938.7354230443642
20	500	1000	0.005	1.5	2405.7799818858807	0.04334788668117252	0.0048084085427491634	938.7354230443642
21	500	1000	0.005	1.5	732.2026921614018	-0.019675294813183933	0.004382858897266633	938.7354230443642
21	500	1000	0.005	1.5	835.4757248916635	0.004597338814426764	0.004382858897266633	938.7354230443642
21	500	1000	0.005	1.5	875.4559961167938	-0.0062880548184645665	0.004382858897266633	938.7354230443642
21	500	1000	0.005	1.5	2569.6532601586537	0.052188164825793186	0.004382858897266633	938.7354230443642
22	500	1000	0.005	1.5	1397.7456081900834	0.019688685862948037	0.004674901705792656	938.7354230443642
22	500	1000	0.005	1.5	966.7421279437993	-0.008939364127527915	0.004674901705792656	938.7354230443642
22	500	1000	0.005	1.5	720.3637572754545	-0.02963759763329691	0.004674901705792656	938.7354230443642
22	500	1000	0.005	1.5	635.4250664323711	-0.04757891388870115	0.004674901705792656	938.7354230443642
23	500	1000	0.005	1.5	569.084317851332	-0.048985942511643746	0.004876911538209955	938.7354230443642
23	500	1000	0.005	1.5	696.1855486460693	-0.015039603343088926	0.004876911538209955	938.7354230443642
23	500	1000	0.005	1.5	902.4419264702279	-0.018621745819259284	0.004876911538209955	938.7354230443642
23	500	1000	0.005	1.5	1598.4261541879268	0.04495021825927548	0.004876911538209955	938.7354230443642
24	500	1000	0.005	1.5	686.4423169900958	-0.027544780382090604	0.004827316286362438	938.7354230443642
24	500	1000	0.005	1.5	2798.4848105079545	0.05950467522584055	0.004827316286362438	938.7354230443642
24	500	1000	0.005	1.5	1126.2093406726622	0.02372836989231581	0.004827316286362438	938.7354230443642
24	500	1000	0.005	1.5	842.3536196824789	0.00411421162011361	0.004827316286362438	938.7354230443642
25	500	1000	0.005	1.5	477.7053155744865	-0.08674911403650397	0.005045943006961638	938.7354230443642
25	500	1000	0.005	1.5	1280.3272431340743	0.028389952383695082	0.005045943006961638	938.7354230443642
25	500	1000	0.005	1.5	707.2762892593488	0.015864319877219136	0.005045943006961638	938.7354230443642
25	500	1000	0.005	1.5	524.9198689831002	-0.05675126534469602	0.005045943006961638	938.7354230443642
26	500	1000	0.005	1.5	1259.5544909292964	0.024238114069396372	0.00458001457860979	938.7354230443642
26	500	1000	0.005	1.5	4070.1313759877676	0.05663407685401407	0.00458001457860979	938.7354230443642
26	500	1000	0.005	1.5	442.50931032945783	-0.107724666473445	0.00458001457860979	938.7354230443642
26	500	1000	0.005	1.5	550.7573463402846	-0.06036518665354208	0.00458001457860979	938.7354230443642
27	500	1000	0.005	1.5	-207503.5469015795	0.0761783986991547	0.004696427102110106	938.7354230443642
27	500	1000	0.005	1.5	808.0886868636433	-0.01548959838282105	0.004696427102110106	938.7354230443642
27	500	1000	0.005	1.5	988.2934254835217	-0.03217226440447852	0.004696427102110106	938.7354230443642
27	500	1000	0.005	1.5	810.3434318220874	-0.007882427773115255	0.004696427102110106	938.7354230443642
28	500	1000	0.005	1.5	641.5433882208619	-0.03768936093106242	0.006410579653219442	938.7354230443642
28	500	1000	0.005	1.5	1916.2686591162947	0.04686797614928374	0.006410579653219442	938.7354230443642
28	500	1000	0.005	1.5	980.0609062670906	0.02532438318825679	0.006410579653219442	938.7354230443642
28	500	1000	0.005	1.5	879.3893762224048	-0.004659375386391627	0.006410579653219442	938.7354230443642
29	500	1000	0.005	1.5	1032.5384781708592	0.010204559485900853	0.005216018475117133	938.7354230443642
29	500	1000	0.005	1.5	954.2258019416778	-0.0079328731338208	0.005216018475117133	938.7354230443642
29	500	1000	0.005	1.5	1070.7253677432034	0.015702158928158502	0.005216018475117133	938.7354230443642
29	500	1000	0.005	1.5	1342.1563921963627	0.005827765210897941	0.005216018475117133	938.7354230443642
30	500	1000	0.005	1.5	1120.6245671268568	0.012684917850604138	0.005216075779248135	938.7354230443642
30	500	1000	0.005	1.5	592.4775993500157	-0.05162277553265217	0.005216075779248135	938.7354230443642
30	500	1000	0.005	1.5	1337.8478896894062	0.03020137788983663	0.005216075779248135	938.7354230443642
30	500	1000	0.005	1.5	1020.9875719331943	-0.0014509769372396911	0.005216075779248135	938.7354230443642
1	500	1000	0.01	0.01	1361.850284215106	0.0066765480356920336	0.005854095716947175	293.66364521303524
1	500	1000	0.01	0.01	1089.4017146951976	0.00517319394057439	0.005854095716947175	293.66364521303524
1	500	1000	0.01	0.01	3800.584751940547	0.006151968241542663	0.005854095716947175	293.66364521303524
1	500	1000	0.01	0.01	1999.5846271419657	0.006317978164907017	0.005854095716947175	293.66364521303524
2	500	1000	0.01	0.01	936.2229389588238	0.011554634431210548	0.009200423821519487	293.66364521303524
2	500	1000	0.01	0.01	531.0636952633206	0.009855027532285532	0.009200423821519487	293.66364521303524
2	500	1000	0.01	0.01	528.1310869241532	0.010039491321318527	0.009200423821519487	293.66364521303524
2	500	1000	0.01	0.01	3085.445224786771	0.013727263603752513	0.009200423821519487	293.66364521303524
3	500	1000	0.01	0.01	1849.9053001134625	0.003289595942234246	0.0067417105099954805	293.66364521303524
3	500	1000	0.01	0.01	1011.0634502193197	0.0026416478298276194	0.0067417105099954805	293.66364521303524
3	500	1000	0.01	0.01	764.7828561826191	0.002239208829543251	0.0067417105099954805	293.66364521303524
3	500	1000	0.01	0.01	711.3830248197419	0.0015826206059532844	0.0067417105099954805	293.66364521303524
4	500	1000	0.01	0.01	915.4394906276929	0.005985518187843475	0.007049676008087835	293.66364521303524
4	500	1000	0.01	0.01	648.7275426917779	0.005544565586567157	0.007049676008087835	293.66364521303524
4	500	1000	0.01	0.01	976.0537589570412	0.006270365576429773	0.007049676008087835	293.66364521303524
4	500	1000	0.01	0.01	722.1575473704039	0.005527086855973679	0.007049676008087835	293.66364521303524
5	500	1000	0.01	0.01	631.803801922233	0.0024676624108126506	0.010209119951209983	293.66364521303524
5	500	1000	0.01	0.01	955.1736884311562	0.003815013736591007	0.010209119951209983	293.66364521303524
5	500	1000	0.01	0.01	737.5743981128061	0.002497329540991932	0.010209119951209983	293.66364521303524
5	500	1000	0.01	0.01	1407.8184986098024	0.0038647574738147296	0.010209119951209983	293.66364521303524
6	500	1000	0.01	0.01	1600.324658212223	0.015826655705168387	0.016073972472176696	293.66364521303524
6	500	1000	0.01	0.01	639.8441292092485	0.014640615386005406	0.016073972472176696	293.66364521303524
6	500	1000	0.01	0.01	841.8178553381385	0.015340289564809307	0.016073972472176696	293.66364521303524
